Product_ID,product,price,ratings,reviews,url,category
ec1e5ea1-b3a0-4934-ba3b-deb5737f1b3b,KAMISAFE Cup Holder Phone Mount for Car - Adjustable Long Neck Cup Phone Holder Cradle Car Cupholder for iPhone Android Smartphones 360° Rotation Cell Phone Cup Holder for Car SUV Truck Golf Cart,29.99,4.7,20,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTQyODgyMDY4NDAzNjI4OjE2OTUzMDEwOTk6c3BfYXRmX25leHQ6MzAwMDUzMTQ4NTk0OTAyOjowOjo&url=%2FKAMISAFE-Cup-Holder-Phone-Mount%2Fdp%2FB0CC8TKTSZ%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301099%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
4b633fb6-c015-4806-81c1-aef913ee1828,"BONAVENTURA Diary Smartphone Case [Compatible with iPhone 13 Pro, Etoupe & Orange] BODT13P-ETOR",140.00,4.5,1101,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyOTE2NzE5OTI5MzM2NjI4OjE2OTUzMDExMDU6c3BfYXRmX25leHQ6MzAwMDMzNTM2NzcwMjAyOjowOjo&url=%2FBONAVENTURA-Smartphone-Compatible-iPhone-BODT13P-ETOR%2Fdp%2FB09DVZ1BMQ%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301105%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
710d2fe3-c3a8-4200-bc6d-92ff65e31c6f,"UMIDIGI F3 Pro 5G Unlocked Cell Phones, Android 13 Unlocked Phones, 12(6+6)GB+128GB, 48MP Main Camera, 6.6” FHD+ Display Screen, Octa-Core Processor, 6000mAh Battery, Dual 5G Unlocked Smartphone, NFC",219.99,4.7,160,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjc0NzEyMzA0MzE5NjI4OjE2OTUzMDExMTI6c3BfYXRmX25leHQ6MzAwMDE5NjM1MjE0ODAyOjowOjo&url=%2FUMIDIGI-F3-Pro-5G-Smartphone%2Fdp%2FB0C3B62HHX%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301112%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
ce047175-593d-4bcb-a82f-4c5536216e4a,"HENGDE Bling Universal Dashboard Car Phone Holder, Swan 360°Rotatable Car Phone Mount Compatible for iPhone and All Smartphone, Crystal Diamond Flash Dashboard Car Phone Holder. (Colorful Style)",16.99,4.5,291,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDI5Njk5OTQwOTc2NjI4OjE2OTUzMDExMTk6c3BfYXRmX25leHQ6MzAwMDQzMDQwODc0NzAyOjowOjo&url=%2FHENGDE-Car-Phone-Holder-Colorful%2Fdp%2FB0CDFKHFY7%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301119%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
51b7eb92-b4ca-43b1-9b7a-237afd731db2,"Desktop 6-Port USB Tower Charging Station 30W 6A USB Charging Station,Multi Ports USB Charger Charging for Smartphones，Tablets，and Other USB Devices.(Black)",11.99,4.7,935,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODkwNzI5MjY4NDU2NjI4OjE2OTUzMDExMjc6c3BfYXRmX25leHQ6MjAwMDk3MTY1NDQzNjMxOjowOjo&url=%2FMaxLax-Desktop-Charging-Smartphones%25EF%25BC%258CTablets%25EF%25BC%258C-Devices%2Fdp%2FB0993PZGND%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301127%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
2f9f8a57-7c1f-425a-8e22-6e2c4d4e445a,"Desktop USB Charging Station White,6-Port USB Tower Charging Station 30W 6A USB Charging Station,Multi Ports USB Charger Charging for Smartphones，Tablets，and Other USB Devices.",11.99,4.5,935,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NjA5NTEwNTg4NDY2Mjg6MTY5NTMwMTEzNTpzcF9hdGZfbmV4dDoyMDAwNjcxOTcyMjU3OTg6OjA6Og&url=%2FMaxLax-Desktop-Charging-Smartphones%25EF%25BC%258CTablets%25EF%25BC%258C-Devices%2Fdp%2FB0995K55KN%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301135%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
c2f60be1-57f4-41fa-b2af-e4bf2c899efe,"Phone Holder, Adjustable Desktop Phone Stand, Fully Foldable Phone Cradle Dock, Office Accessories, Compatible with iPhone/Kindle, All Smartphone(4-8 inches) - White",16.99,3.6,234,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1OTA4OTY1NzMzOTQyNjI4OjE2OTUzMDExNDI6c3BfYXRmX25leHQ6MjAwMDU1MzM2NjYyNDk4OjowOjo&url=%2FAdjustable-Foldable-Accessories-Compatible-Smartphone%2Fdp%2FB08X2DLTZF%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301142%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
82e2b4ab-a66e-45b3-8376-9eedaf65bda4,"Phone Holder, Adjustable Desktop Phone Stand, Fully Foldable Phone Cradle Dock, Office Accessories, Compatible with iPhone/Kindle, All Smartphone(4-8 inches) - Black",17.99,4.5,234,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjk0NjI5NDAxNDQyNjI4OjE2OTUzMDExNTE6c3BfYXRmX25leHQ6MjAwMDU1MzM2NjYyNTk4OjowOjo&url=%2FAdjustable-Foldable-Accessories-Compatible-Smartphone%2Fdp%2FB08GZ3QXBC%2Fref%3Dsr_1_209_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301151%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
c83c889c-a41e-4c10-9735-aa9ffc614fc9,"BONAVENTURA Diary Smartphone Case [Compatible with iPhone 13, Cyan Blue] BODT13-BC",130.00,3.9,1101,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MzYxMzc4NTAwNDQ3NjI4OjE2OTUzMDExNTg6c3BfYXRmX25leHQ6MzAwMDMzNTM2NzcwNDAyOjowOjo&url=%2FBONAVENTURA-Smartphone-Compatible-iPhone-BODT13-BC%2Fdp%2FB09DW132JQ%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301158%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
f54ed56a-8b12-4d17-9950-be84ace83769,"GLAMCOR Galileo Portable Ring Light Kit | 18"" Foldable LED Ring Light with 2,700K - 5,600K Color Temperature Range, Remote with Presets and Smartphone Bluetooth Control, Travel Bag Included (Grey)",495.00,4.5,44,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODIxMjAyNzg5NjkwNjI4OjE2OTUzMDExNjk6c3BfYXRmX25leHQ6MjAwMDI3MjU1NTI0ODk4OjowOjo&url=%2FGLAMCOR-Galileo-Professional-Light-Foldable%2Fdp%2FB09GYVF52P%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301169%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
ef3199e5-c848-4af6-afd0-41bfa5679003,"TYQRTNF Phone Cooler,White,Mobile Cooling Device Supports 2.6-3.27 inch Smartphones, Mobile Phone Cooling, enhances Gaming Experience",26.99,2.5,7,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1NzM5OTkwMDA1MDEwNjI4OjE2OTUzMDExNzU6c3BfYXRmX25leHQ6MzAwMDE5ODE0NTcwNjAyOjowOjo&url=%2FSupports-2-6-3-27-Smartphones-enhances-Experience-Smartphone%2Fdp%2FB0C9XJ58LW%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301175%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
524fe016-9f6e-4e4b-8188-4d66c9658039,"Flexible Cell Phone Holder Car, Phone Mount for Car Air Vent, Universal Auto Lock Car Phone Holder for iPhone Most Smartphone 4” - 6.7” (Black01)",7.99,4.7,1,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NDk4MjIwNzA2MTM2NjI4OjE2OTUzMDExODQ6c3BfYXRmX25leHQ6MzAwMDUzNjE2MTQ0NzAyOjowOjo&url=%2FPhone-Holder-Car-Universal-Smartphone%2Fdp%2FB0C85M7CW6%2Fref%3Dsr_1_273_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301184%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
06d59ae0-0752-4149-96db-094e3e0e7879,"45W USB-C Charger, PowerLot Super Fast Charger& 6FT Cable, S22 Ultra Charger 45W S21 Ultra Charger, GaN USB C Charger with PD 3.0 PPS/AFC, for Galaxy S22,S21, Z Flip 5, Fold 5, iPhone 15, iPad,MacBook",29.99,4.5,2035,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MjU2OTM0NTU0MTE1NjI4OjE2OTUzMDExOTI6c3BfYXRmX25leHQ6MzAwMDUzNTcwNDQzODAyOjowOjo&url=%2FCharger-PowerLot-Foldable-MacBook-Nintendo%2Fdp%2FB08HMYV5D4%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301192%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
0a81f115-0656-4317-9dc7-35cd53add924,"LevapMan Cell Phone Holder Car Mount Vent Clip with Extended Arm Retractable Holds All Phones up to 7”,Suction Cup Windshield Mount Stand, 360° Adjustable Car Phone Holder Car Dashboard Air Vent",15.99,4.7,142,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNzI1NDAyNzk2NTM2NjI4OjE2OTUzMDExOTk6c3BfYXRmX25leHQ6MzAwMDQ4Mjg5NjQ0MjAyOjowOjo&url=%2FLevapMan-Retractable-Windshield-Adjustable-Dashboard%2Fdp%2FB09YGG2C82%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301199%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
1f70aeb9-e638-49e8-b4f9-22793940718c,Google Pixel 7a - Unlocked Android Cell Phone - Smartphone with Wide Angle Lens and 24-Hour Battery - 128 GB -  Sea,444.00,4.5,518,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTIzNTk0MjExMzk2Mjg6MTY5NTMwMTIwODpzcF9hdGZfbmV4dDoyMDAxNjg3NDI2OTUxOTg6OjA6Og&url=%2FGoogle-Pixel-7a-Unlocked-Smartphone%2Fdp%2FB0BZ9T8R41%2Fref%3Dsr_1_321_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301208%26sr%3D8-321-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
b83d58f1-f043-48c2-b738-6acb57933087,Google Pixel 7a - Unlocked Android Cell Phone - Smartphone with Wide Angle Lens and 24-Hour Battery - 128 GB – Charcoal,444.00,4.6,518,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozOTQyMzE5MDkwMjUzNjI4OjE2OTUzMDEyMTQ6c3BfYXRmX25leHQ6MjAwMTY4NzQyNjk1Mjk4OjowOjo&url=%2FGoogle-Pixel-7a-Unlocked-Smartphone%2Fdp%2FB0BZ9XNBRB%2Fref%3Dsr_1_337_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301214%26sr%3D8-337-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
a01e7986-e303-4feb-94f7-76601d6c4542,"purplemaple Universal Car Phone Mount,Holder Mount,[Military-Grade Suction] Cell Phone Car Holder Universal Phone Stand Compatible Fit iPhone Android Smartphone & Truck (H136+C127)",11.99,4.5,1,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNjI5ODA2NTA5ODI4NjI4OjE2OTUzMDEyMjE6c3BfYXRmX25leHQ6MzAwMDQxOTA4NjYyNTAyOjowOjo&url=%2Fpurplemaple-Universal-Military-Grade-Compatible-Smartphone%2Fdp%2FB0CCVXH4B1%2Fref%3Dsr_1_353_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301221%26sr%3D8-353-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
2a9972e7-7958-45f6-a289-559082864e0e,"purplemaple Universal Car Phone Mount,Holder Mount,[Military-Grade Suction] Cell Phone Car Holder Universal Phone Stand Compatible Fit iPhone Android Smartphone & Truck (H128+C127)",11.99,4.4,1,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3Njk0NjU2NzI1MDQwNjI4OjE2OTUzMDEyMjk6c3BfYXRmX25leHQ6MzAwMDQxOTYxMDMzNjAyOjowOjo&url=%2Fpurplemaple-Universal-Military-Grade-Compatible-Smartphone%2Fdp%2FB0CCVXNLW7%2Fref%3Dsr_1_369_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301229%26sr%3D8-369-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
2529d05e-232a-403a-9cad-dfc116a0d107,"Car Charger USB C with USB-C Cable, [Ultra-Mini, Flush Fit, All Metal] PD 30W & QC 30W Fast Charging Car Charger Adapter, Compatible with iPhone 14 13 12 Samsung S23/22/21/20 Pixel All Smartphone",14.99,4.5,31,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTozNzE3MTEwNjg2Mzg2Mjg6MTY5NTMwMTIzNjpzcF9hdGZfbmV4dDoyMDAxNzE5NzAyNjc3OTg6OjA6Og&url=%2FCharger-Ultra-Mini-Charging-Compatible-Smartphone%2Fdp%2FB0BWY62Q2V%2Fref%3Dsr_1_385_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301236%26sr%3D8-385-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
2d397d35-704f-4b2c-8648-39354e635196,KAMISAFE Cup Holder Phone Mount for Car - Adjustable Long Neck Cup Phone Holder Cradle Car Cupholder for iPhone Android Smartphones 360° Rotation Cell Phone Cup Holder for Car SUV Truck Golf Cart,29.99,3.9,20,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMjAyMzE1Mjk5OTI3NjI4OjE2OTUzMDEyNDU6c3BfYXRmX25leHQ6MzAwMDUzMTQ4NTk0OTAyOjowOjo&url=%2FKAMISAFE-Cup-Holder-Phone-Mount%2Fdp%2FB0CC8TKTSZ%2Fref%3Dsr_1_401_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301245%26sr%3D8-401-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
a6ab09da-73df-465e-be20-ce3e1b73aea8,WERDEDE Wireless Earbuds Bluetooth 180 Hours Playtime Built-in Microphone LED Digital Shows Charging Bluetooth Headphones，IPX7 Waterproof Touch Control Stereo Cordless Earphones for iPhone/Android,19.99,4.7,1100,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0OTA2NDE2NTU5NDc4NjI4OjE2OTUzMDEyNTE6c3BfYXRmX25leHQ6MzAwMDQ4MjIyODk1MDAyOjowOjo&url=%2FBluetooth%25EF%25BC%258CWERDEDE-Microphone-Bluetooth-Headphones%25EF%25BC%258CIPX7-Waterproof%2Fdp%2FB09KQD8R4N%2Fref%3Dsr_1_417_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301251%26sr%3D8-417-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
f5a5e530-d7d2-47b6-b3fa-055efba408fe,"UMIDIGI F3 Pro 5G Unlocked Cell Phones, Android 13 Unlocked Phones, 12(6+6)GB+128GB, 48MP Main Camera, 6.6” FHD+ Display Screen, Octa-Core Processor, 6000mAh Battery, Dual 5G Unlocked Smartphone, NFC",219.99,4.5,160,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NzY4Mjc4MzgyNTAyNjI4OjE2OTUzMDEyNTc6c3BfYXRmX25leHQ6MzAwMDI3MjE1MTM4NzAyOjowOjo&url=%2FUMIDIGI-F3-Pro-5G-Smartphone%2Fdp%2FB0C3B6RTBW%2Fref%3Dsr_1_433_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301257%26sr%3D8-433-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
7d0b1b6b-49ed-4f79-a57d-e62d6e519ad5,"UMIDIGI F3 Pro 5G Unlocked Cell Phones, Android 13 Unlocked Phones, 12(6+6)GB+128GB, 48MP Main Camera, 6.6” FHD+ Display Screen, Octa-Core Processor, 6000mAh Battery, Dual 5G Unlocked Smartphone, NFC",219.99,3.6,160,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMTU0MTYyMTkyODg0NjI4OjE2OTUzMDEyNjM6c3BfYXRmX25leHQ6MzAwMDE5NjM1MjE0ODAyOjowOjo&url=%2FUMIDIGI-F3-Pro-5G-Smartphone%2Fdp%2FB0C3B62HHX%2Fref%3Dsr_1_449_sspa%3Fkeywords%3Dsmartphone%26qid%3D1695301263%26sr%3D8-449-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Smartphones
